area,crime_type,year,crime_count,crime_date,crime_hour,day_night,month,risk_level
Hyderabad,KIDNAPPING,2024,1,2024-01-05 14:00:00,14,Day,1,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-01-07 13:00:00,13,Day,1,High
Vasai,KIDNAPPING,2024,1,2024-01-08 04:00:00,4,Night,1,Low
Surat,KIDNAPPING,2024,1,2024-01-08 07:00:00,7,Day,1,Medium
Ludhiana,KIDNAPPING,2024,1,2024-01-09 00:00:00,0,Night,1,Medium
Mumbai,ASSAULT,2024,1,2024-01-09 09:00:00,9,Day,1,High
Bhopal,ASSAULT,2024,1,2024-01-09 12:00:00,12,Day,1,Medium
Pune,ASSAULT,2024,1,2024-01-10 12:00:00,12,Day,1,High
Patna,ASSAULT,2024,1,2024-01-11 15:00:00,15,Day,1,Medium
Mumbai,ASSAULT,2024,1,2024-01-12 22:00:00,22,Night,1,High
Kolkata,SEXUAL ASSAULT,2024,1,2024-01-13 00:00:00,0,Night,1,High
Hyderabad,KIDNAPPING,2024,1,2024-01-13 01:00:00,1,Night,1,High
Patna,SEXUAL ASSAULT,2024,1,2024-01-14 01:00:00,1,Night,1,Medium
Ghaziabad,SEXUAL ASSAULT,2024,1,2024-01-14 04:00:00,4,Night,1,Medium
Delhi,ASSAULT,2024,1,2024-01-14 07:00:00,7,Day,1,High
Delhi,KIDNAPPING,2024,1,2024-01-14 11:00:00,11,Day,1,High
Pune,SEXUAL ASSAULT,2024,1,2024-01-15 05:00:00,5,Night,1,High
Mumbai,SEXUAL ASSAULT,2024,1,2024-01-15 20:00:00,20,Night,1,High
Indore,KIDNAPPING,2024,1,2024-01-16 00:00:00,0,Night,1,Medium
Kanpur,KIDNAPPING,2024,1,2024-01-17 02:00:00,2,Night,1,Medium
Vasai,ASSAULT,2024,1,2024-01-17 09:00:00,9,Day,1,Low
Delhi,ASSAULT,2024,1,2024-01-18 07:00:00,7,Day,1,High
Indore,KIDNAPPING,2024,1,2024-01-18 12:00:00,12,Day,1,Medium
Hyderabad,ASSAULT,2024,1,2024-01-18 19:00:00,19,Night,1,High
Hyderabad,KIDNAPPING,2024,1,2024-01-19 19:00:00,19,Night,1,High
Delhi,SEXUAL ASSAULT,2024,1,2024-01-20 03:00:00,3,Night,1,High
Surat,ASSAULT,2024,1,2024-01-20 05:00:00,5,Night,1,Medium
Srinagar,SEXUAL ASSAULT,2024,1,2024-01-20 09:00:00,9,Day,1,Low
Delhi,KIDNAPPING,2024,1,2024-01-21 00:00:00,0,Night,1,High
Mumbai,ASSAULT,2024,1,2024-01-21 02:00:00,2,Night,1,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-01-21 04:00:00,4,Night,1,High
Mumbai,ASSAULT,2024,1,2024-01-21 22:00:00,22,Night,1,High
Delhi,ASSAULT,2024,1,2024-01-22 00:00:00,0,Night,1,High
Ghaziabad,SEXUAL ASSAULT,2024,1,2024-01-22 12:00:00,12,Day,1,Medium
Bangalore,KIDNAPPING,2024,1,2024-01-22 13:00:00,13,Day,1,High
Bangalore,ASSAULT,2024,1,2024-01-23 02:00:00,2,Night,1,High
Kolkata,ASSAULT,2024,1,2024-01-23 10:00:00,10,Day,1,High
Pune,ASSAULT,2024,1,2024-01-23 20:00:00,20,Night,1,High
Delhi,KIDNAPPING,2024,1,2024-01-23 21:00:00,21,Night,1,High
Bangalore,KIDNAPPING,2024,1,2024-01-24 02:00:00,2,Night,1,High
Delhi,SEXUAL ASSAULT,2024,1,2024-01-24 11:00:00,11,Day,1,High
Nagpur,ASSAULT,2024,1,2024-01-24 21:00:00,21,Night,1,Medium
Jaipur,SEXUAL ASSAULT,2024,1,2024-01-25 00:00:00,0,Night,1,High
Mumbai,KIDNAPPING,2024,1,2024-01-26 03:00:00,3,Night,1,High
Chennai,KIDNAPPING,2024,1,2024-01-26 16:00:00,16,Day,1,High
Lucknow,SEXUAL ASSAULT,2024,1,2024-01-26 18:00:00,18,Night,1,High
Bhopal,KIDNAPPING,2024,1,2024-01-27 04:00:00,4,Night,1,Medium
Ahmedabad,KIDNAPPING,2024,1,2024-01-27 15:00:00,15,Day,1,High
Mumbai,SEXUAL ASSAULT,2024,1,2024-01-29 06:00:00,6,Day,1,High
Jaipur,KIDNAPPING,2024,1,2024-01-29 22:00:00,22,Night,1,High
Surat,SEXUAL ASSAULT,2024,1,2024-01-30 08:00:00,8,Day,1,Medium
Kolkata,KIDNAPPING,2024,1,2024-01-31 00:00:00,0,Night,1,High
Chennai,ASSAULT,2024,1,2024-01-31 05:00:00,5,Night,1,High
Bangalore,ASSAULT,2024,1,2024-01-31 08:00:00,8,Day,1,High
Delhi,KIDNAPPING,2024,1,2024-02-01 14:00:00,14,Day,2,High
Thane,SEXUAL ASSAULT,2024,1,2024-02-02 16:00:00,16,Day,2,Low
Visakhapatnam,SEXUAL ASSAULT,2024,1,2024-02-03 02:00:00,2,Night,2,Low
Bangalore,ASSAULT,2024,1,2024-02-03 10:00:00,10,Day,2,High
Delhi,ASSAULT,2024,1,2024-02-04 02:00:00,2,Night,2,High
Patna,ASSAULT,2024,1,2024-02-04 06:00:00,6,Day,2,Medium
Kalyan,ASSAULT,2024,1,2024-02-04 07:00:00,7,Day,2,Low
Chennai,KIDNAPPING,2024,1,2024-02-04 11:00:00,11,Day,2,High
Nagpur,ASSAULT,2024,1,2024-02-04 17:00:00,17,Day,2,Medium
Delhi,KIDNAPPING,2024,1,2024-02-05 05:00:00,5,Night,2,High
Delhi,ASSAULT,2024,1,2024-02-05 23:00:00,23,Night,2,High
Chennai,ASSAULT,2024,1,2024-02-06 11:00:00,11,Day,2,High
Ahmedabad,ASSAULT,2024,1,2024-02-07 07:00:00,7,Day,2,High
Indore,KIDNAPPING,2024,1,2024-02-07 13:00:00,13,Day,2,Medium
Kolkata,ASSAULT,2024,1,2024-02-07 17:00:00,17,Day,2,High
Delhi,KIDNAPPING,2024,1,2024-02-07 18:00:00,18,Night,2,High
Surat,ASSAULT,2024,1,2024-02-07 19:00:00,19,Night,2,Medium
Ludhiana,KIDNAPPING,2024,1,2024-02-07 22:00:00,22,Night,2,Medium
Mumbai,ASSAULT,2024,1,2024-02-08 10:00:00,10,Day,2,High
Kolkata,SEXUAL ASSAULT,2024,1,2024-02-08 16:00:00,16,Day,2,High
Pune,ASSAULT,2024,1,2024-02-09 07:00:00,7,Day,2,High
Pune,KIDNAPPING,2024,1,2024-02-09 12:00:00,12,Day,2,High
Kolkata,KIDNAPPING,2024,1,2024-02-11 10:00:00,10,Day,2,High
Thane,ASSAULT,2024,1,2024-02-11 18:00:00,18,Night,2,Low
Nashik,ASSAULT,2024,1,2024-02-11 19:00:00,19,Night,2,Low
Nagpur,ASSAULT,2024,1,2024-02-12 22:00:00,22,Night,2,Medium
Delhi,SEXUAL ASSAULT,2024,1,2024-02-13 00:00:00,0,Night,2,High
Chennai,SEXUAL ASSAULT,2024,1,2024-02-13 11:00:00,11,Day,2,High
Chennai,ASSAULT,2024,1,2024-02-14 02:00:00,2,Night,2,High
Srinagar,KIDNAPPING,2024,1,2024-02-14 17:00:00,17,Day,2,Low
Delhi,KIDNAPPING,2024,1,2024-02-14 23:00:00,23,Night,2,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-02-15 13:00:00,13,Day,2,High
Kolkata,ASSAULT,2024,1,2024-02-15 14:00:00,14,Day,2,High
Agra,KIDNAPPING,2024,1,2024-02-15 18:00:00,18,Night,2,Medium
Delhi,KIDNAPPING,2024,1,2024-02-15 23:00:00,23,Night,2,High
Faridabad,KIDNAPPING,2024,1,2024-02-17 10:00:00,10,Day,2,Low
Nagpur,SEXUAL ASSAULT,2024,1,2024-02-17 15:00:00,15,Day,2,Medium
Nagpur,KIDNAPPING,2024,1,2024-02-18 07:00:00,7,Day,2,Medium
Mumbai,SEXUAL ASSAULT,2024,1,2024-02-18 11:00:00,11,Day,2,High
Visakhapatnam,ASSAULT,2024,1,2024-02-18 12:00:00,12,Day,2,Low
Ahmedabad,ASSAULT,2024,1,2024-02-19 00:00:00,0,Night,2,High
Jaipur,KIDNAPPING,2024,1,2024-02-19 05:00:00,5,Night,2,High
Visakhapatnam,ASSAULT,2024,1,2024-02-19 15:00:00,15,Day,2,Low
Faridabad,ASSAULT,2024,1,2024-02-19 16:00:00,16,Day,2,Low
Kanpur,SEXUAL ASSAULT,2024,1,2024-02-20 03:00:00,3,Night,2,Medium
Bangalore,KIDNAPPING,2024,1,2024-02-20 11:00:00,11,Day,2,High
Ahmedabad,ASSAULT,2024,1,2024-02-20 15:00:00,15,Day,2,High
Lucknow,SEXUAL ASSAULT,2024,1,2024-02-20 18:00:00,18,Night,2,High
Delhi,KIDNAPPING,2024,1,2024-02-20 21:00:00,21,Night,2,High
Ghaziabad,KIDNAPPING,2024,1,2024-02-22 10:00:00,10,Day,2,Medium
Mumbai,ASSAULT,2024,1,2024-02-22 12:00:00,12,Day,2,High
Indore,KIDNAPPING,2024,1,2024-02-23 15:00:00,15,Day,2,Medium
Pune,SEXUAL ASSAULT,2024,1,2024-02-24 00:00:00,0,Night,2,High
Thane,ASSAULT,2024,1,2024-02-24 03:00:00,3,Night,2,Low
Mumbai,SEXUAL ASSAULT,2024,1,2024-02-25 13:00:00,13,Day,2,High
Delhi,SEXUAL ASSAULT,2024,1,2024-02-25 19:00:00,19,Night,2,High
Thane,ASSAULT,2024,1,2024-02-27 05:00:00,5,Night,2,Low
Kolkata,KIDNAPPING,2024,1,2024-02-27 19:00:00,19,Night,2,High
Mumbai,SEXUAL ASSAULT,2024,1,2024-02-27 20:00:00,20,Night,2,High
Agra,ASSAULT,2024,1,2024-02-28 04:00:00,4,Night,2,Medium
Visakhapatnam,SEXUAL ASSAULT,2024,1,2024-02-28 10:00:00,10,Day,2,Low
Chennai,SEXUAL ASSAULT,2024,1,2024-02-28 15:00:00,15,Day,2,High
Delhi,SEXUAL ASSAULT,2024,1,2024-02-29 21:00:00,21,Night,2,High
Delhi,ASSAULT,2024,1,2024-03-01 04:00:00,4,Night,3,High
Nagpur,KIDNAPPING,2024,1,2024-03-02 00:00:00,0,Night,3,Medium
Bhopal,ASSAULT,2024,1,2024-03-02 05:00:00,5,Night,3,Medium
Rajkot,ASSAULT,2024,1,2024-03-02 12:00:00,12,Day,3,Low
Patna,KIDNAPPING,2024,1,2024-03-03 01:00:00,1,Night,3,Medium
Pune,ASSAULT,2024,1,2024-03-03 03:00:00,3,Night,3,High
Bangalore,ASSAULT,2024,1,2024-03-03 07:00:00,7,Day,3,High
Kanpur,KIDNAPPING,2024,1,2024-03-03 09:00:00,9,Day,3,Medium
Chennai,ASSAULT,2024,1,2024-03-04 00:00:00,0,Night,3,High
Faridabad,ASSAULT,2024,1,2024-03-04 15:00:00,15,Day,3,Low
Thane,SEXUAL ASSAULT,2024,1,2024-03-04 21:00:00,21,Night,3,Low
Ludhiana,ASSAULT,2024,1,2024-03-05 00:00:00,0,Night,3,Medium
Surat,ASSAULT,2024,1,2024-03-05 16:00:00,16,Day,3,Medium
Hyderabad,SEXUAL ASSAULT,2024,1,2024-03-07 06:00:00,6,Day,3,High
Kolkata,SEXUAL ASSAULT,2024,1,2024-03-08 06:00:00,6,Day,3,High
Kanpur,ASSAULT,2024,1,2024-03-08 12:00:00,12,Day,3,Medium
Bhopal,ASSAULT,2024,1,2024-03-08 15:00:00,15,Day,3,Medium
Varanasi,SEXUAL ASSAULT,2024,1,2024-03-08 18:00:00,18,Night,3,Low
Jaipur,ASSAULT,2024,1,2024-03-10 08:00:00,8,Day,3,High
Ludhiana,SEXUAL ASSAULT,2024,1,2024-03-10 14:00:00,14,Day,3,Medium
Thane,ASSAULT,2024,1,2024-03-10 23:00:00,23,Night,3,Low
Mumbai,KIDNAPPING,2024,1,2024-03-11 01:00:00,1,Night,3,High
Ludhiana,ASSAULT,2024,1,2024-03-11 13:00:00,13,Day,3,Medium
Delhi,SEXUAL ASSAULT,2024,1,2024-03-11 21:00:00,21,Night,3,High
Delhi,SEXUAL ASSAULT,2024,1,2024-03-12 13:00:00,13,Day,3,High
Ghaziabad,ASSAULT,2024,1,2024-03-12 21:00:00,21,Night,3,Medium
Ludhiana,KIDNAPPING,2024,1,2024-03-13 12:00:00,12,Day,3,Medium
Mumbai,ASSAULT,2024,1,2024-03-13 23:00:00,23,Night,3,High
Visakhapatnam,KIDNAPPING,2024,1,2024-03-14 00:00:00,0,Night,3,Low
Hyderabad,KIDNAPPING,2024,1,2024-03-14 04:00:00,4,Night,3,High
Surat,ASSAULT,2024,1,2024-03-14 10:00:00,10,Day,3,Medium
Lucknow,ASSAULT,2024,1,2024-03-14 21:00:00,21,Night,3,High
Patna,SEXUAL ASSAULT,2024,1,2024-03-16 07:00:00,7,Day,3,Medium
Pune,KIDNAPPING,2024,1,2024-03-16 08:00:00,8,Day,3,High
Mumbai,KIDNAPPING,2024,1,2024-03-16 10:00:00,10,Day,3,High
Ahmedabad,ASSAULT,2024,1,2024-03-16 12:00:00,12,Day,3,High
Bangalore,KIDNAPPING,2024,1,2024-03-16 16:00:00,16,Day,3,High
Kolkata,SEXUAL ASSAULT,2024,1,2024-03-17 08:00:00,8,Day,3,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-03-17 21:00:00,21,Night,3,High
Thane,KIDNAPPING,2024,1,2024-03-17 22:00:00,22,Night,3,Low
Kalyan,ASSAULT,2024,1,2024-03-18 18:00:00,18,Night,3,Low
Chennai,KIDNAPPING,2024,1,2024-03-19 13:00:00,13,Day,3,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-03-19 15:00:00,15,Day,3,High
Delhi,SEXUAL ASSAULT,2024,1,2024-03-21 11:00:00,11,Day,3,High
Visakhapatnam,KIDNAPPING,2024,1,2024-03-22 03:00:00,3,Night,3,Low
Chennai,SEXUAL ASSAULT,2024,1,2024-03-22 04:00:00,4,Night,3,High
Delhi,KIDNAPPING,2024,1,2024-03-23 08:00:00,8,Day,3,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-03-24 01:00:00,1,Night,3,High
Mumbai,ASSAULT,2024,1,2024-03-26 02:00:00,2,Night,3,High
Delhi,ASSAULT,2024,1,2024-03-26 06:00:00,6,Day,3,High
Mumbai,KIDNAPPING,2024,1,2024-03-26 14:00:00,14,Day,3,High
Ghaziabad,KIDNAPPING,2024,1,2024-03-26 22:00:00,22,Night,3,Medium
Bangalore,ASSAULT,2024,1,2024-03-27 01:00:00,1,Night,3,High
Delhi,SEXUAL ASSAULT,2024,1,2024-03-27 08:00:00,8,Day,3,High
Kolkata,KIDNAPPING,2024,1,2024-03-27 20:00:00,20,Night,3,High
Bhopal,ASSAULT,2024,1,2024-03-28 03:00:00,3,Night,3,Medium
Delhi,SEXUAL ASSAULT,2024,1,2024-03-28 08:00:00,8,Day,3,High
Surat,ASSAULT,2024,1,2024-03-30 14:00:00,14,Day,3,Medium
Delhi,ASSAULT,2024,1,2024-03-30 15:00:00,15,Day,3,High
Indore,KIDNAPPING,2024,1,2024-03-31 18:00:00,18,Night,3,Medium
Delhi,KIDNAPPING,2024,1,2024-03-31 23:00:00,23,Night,3,High
Delhi,KIDNAPPING,2024,1,2024-04-02 06:00:00,6,Day,4,High
Jaipur,KIDNAPPING,2024,1,2024-04-03 04:00:00,4,Night,4,High
Kolkata,SEXUAL ASSAULT,2024,1,2024-04-03 18:00:00,18,Night,4,High
Chennai,ASSAULT,2024,1,2024-04-03 22:00:00,22,Night,4,High
Agra,KIDNAPPING,2024,1,2024-04-03 23:00:00,23,Night,4,Medium
Ahmedabad,SEXUAL ASSAULT,2024,1,2024-04-04 03:00:00,3,Night,4,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-04-04 10:00:00,10,Day,4,High
Patna,SEXUAL ASSAULT,2024,1,2024-04-04 15:00:00,15,Day,4,Medium
Agra,KIDNAPPING,2024,1,2024-04-05 14:00:00,14,Day,4,Medium
Chennai,SEXUAL ASSAULT,2024,1,2024-04-05 16:00:00,16,Day,4,High
Thane,SEXUAL ASSAULT,2024,1,2024-04-05 19:00:00,19,Night,4,Low
Delhi,KIDNAPPING,2024,1,2024-04-06 01:00:00,1,Night,4,High
Kanpur,ASSAULT,2024,1,2024-04-06 11:00:00,11,Day,4,Medium
Nagpur,SEXUAL ASSAULT,2024,1,2024-04-07 13:00:00,13,Day,4,Medium
Hyderabad,SEXUAL ASSAULT,2024,1,2024-04-07 14:00:00,14,Day,4,High
Faridabad,SEXUAL ASSAULT,2024,1,2024-04-08 03:00:00,3,Night,4,Low
Jaipur,SEXUAL ASSAULT,2024,1,2024-04-08 09:00:00,9,Day,4,High
Patna,SEXUAL ASSAULT,2024,1,2024-04-08 11:00:00,11,Day,4,Medium
Meerut,ASSAULT,2024,1,2024-04-08 12:00:00,12,Day,4,Low
Pune,KIDNAPPING,2024,1,2024-04-08 13:00:00,13,Day,4,High
Delhi,KIDNAPPING,2024,1,2024-04-08 16:00:00,16,Day,4,High
Patna,SEXUAL ASSAULT,2024,1,2024-04-09 06:00:00,6,Day,4,Medium
Kolkata,KIDNAPPING,2024,1,2024-04-09 08:00:00,8,Day,4,High
Delhi,SEXUAL ASSAULT,2024,1,2024-04-09 17:00:00,17,Day,4,High
Visakhapatnam,ASSAULT,2024,1,2024-04-10 02:00:00,2,Night,4,Low
Jaipur,ASSAULT,2024,1,2024-04-10 07:00:00,7,Day,4,High
Surat,KIDNAPPING,2024,1,2024-04-10 11:00:00,11,Day,4,Medium
Bangalore,KIDNAPPING,2024,1,2024-04-10 20:00:00,20,Night,4,High
Nagpur,ASSAULT,2024,1,2024-04-11 12:00:00,12,Day,4,Medium
Meerut,ASSAULT,2024,1,2024-04-12 00:00:00,0,Night,4,Low
Hyderabad,ASSAULT,2024,1,2024-04-12 03:00:00,3,Night,4,High
Mumbai,SEXUAL ASSAULT,2024,1,2024-04-12 17:00:00,17,Day,4,High
Visakhapatnam,SEXUAL ASSAULT,2024,1,2024-04-12 22:00:00,22,Night,4,Low
Bangalore,ASSAULT,2024,1,2024-04-13 03:00:00,3,Night,4,High
Kolkata,ASSAULT,2024,1,2024-04-13 04:00:00,4,Night,4,High
Pune,ASSAULT,2024,1,2024-04-13 16:00:00,16,Day,4,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-04-14 19:00:00,19,Night,4,High
Pune,ASSAULT,2024,1,2024-04-15 05:00:00,5,Night,4,High
Pune,KIDNAPPING,2024,1,2024-04-15 06:00:00,6,Day,4,High
Kolkata,SEXUAL ASSAULT,2024,1,2024-04-15 08:00:00,8,Day,4,High
Delhi,KIDNAPPING,2024,1,2024-04-16 15:00:00,15,Day,4,High
Mumbai,SEXUAL ASSAULT,2024,1,2024-04-16 21:00:00,21,Night,4,High
Ludhiana,KIDNAPPING,2024,1,2024-04-16 23:00:00,23,Night,4,Medium
Ghaziabad,SEXUAL ASSAULT,2024,1,2024-04-18 02:00:00,2,Night,4,Medium
Surat,ASSAULT,2024,1,2024-04-18 10:00:00,10,Day,4,Medium
Nagpur,ASSAULT,2024,1,2024-04-19 09:00:00,9,Day,4,Medium
Kolkata,ASSAULT,2024,1,2024-04-19 12:00:00,12,Day,4,High
Bhopal,ASSAULT,2024,1,2024-04-19 16:00:00,16,Day,4,Medium
Visakhapatnam,KIDNAPPING,2024,1,2024-04-20 21:00:00,21,Night,4,Low
Lucknow,KIDNAPPING,2024,1,2024-04-21 04:00:00,4,Night,4,High
Faridabad,ASSAULT,2024,1,2024-04-21 13:00:00,13,Day,4,Low
Hyderabad,ASSAULT,2024,1,2024-04-22 13:00:00,13,Day,4,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-04-22 16:00:00,16,Day,4,High
Delhi,SEXUAL ASSAULT,2024,1,2024-04-23 00:00:00,0,Night,4,High
Chennai,SEXUAL ASSAULT,2024,1,2024-04-23 06:00:00,6,Day,4,High
Delhi,KIDNAPPING,2024,1,2024-04-23 08:00:00,8,Day,4,High
Agra,KIDNAPPING,2024,1,2024-04-24 07:00:00,7,Day,4,Medium
Nagpur,SEXUAL ASSAULT,2024,1,2024-04-25 02:00:00,2,Night,4,Medium
Hyderabad,SEXUAL ASSAULT,2024,1,2024-04-25 03:00:00,3,Night,4,High
Delhi,ASSAULT,2024,1,2024-04-26 09:00:00,9,Day,4,High
Chennai,SEXUAL ASSAULT,2024,1,2024-04-26 21:00:00,21,Night,4,High
Indore,SEXUAL ASSAULT,2024,1,2024-04-28 04:00:00,4,Night,4,Medium
Kolkata,ASSAULT,2024,1,2024-04-28 16:00:00,16,Day,4,High
Hyderabad,ASSAULT,2024,1,2024-04-29 15:00:00,15,Day,4,High
Pune,KIDNAPPING,2024,1,2024-05-01 03:00:00,3,Night,5,High
Mumbai,SEXUAL ASSAULT,2024,1,2024-05-01 07:00:00,7,Day,5,High
Kolkata,KIDNAPPING,2024,1,2024-05-01 09:00:00,9,Day,5,High
Delhi,KIDNAPPING,2024,1,2024-05-01 13:00:00,13,Day,5,High
Mumbai,SEXUAL ASSAULT,2024,1,2024-05-01 18:00:00,18,Night,5,High
Meerut,KIDNAPPING,2024,1,2024-05-01 21:00:00,21,Night,5,Low
Bangalore,ASSAULT,2024,1,2024-05-02 03:00:00,3,Night,5,High
Kanpur,ASSAULT,2024,1,2024-05-02 09:00:00,9,Day,5,Medium
Hyderabad,SEXUAL ASSAULT,2024,1,2024-05-02 19:00:00,19,Night,5,High
Lucknow,SEXUAL ASSAULT,2024,1,2024-05-03 02:00:00,2,Night,5,High
Hyderabad,ASSAULT,2024,1,2024-05-03 08:00:00,8,Day,5,High
Faridabad,ASSAULT,2024,1,2024-05-03 10:00:00,10,Day,5,Low
Hyderabad,ASSAULT,2024,1,2024-05-03 14:00:00,14,Day,5,High
Delhi,KIDNAPPING,2024,1,2024-05-04 03:00:00,3,Night,5,High
Bangalore,KIDNAPPING,2024,1,2024-05-04 23:00:00,23,Night,5,High
Hyderabad,KIDNAPPING,2024,1,2024-05-05 00:00:00,0,Night,5,High
Delhi,KIDNAPPING,2024,1,2024-05-05 04:00:00,4,Night,5,High
Patna,KIDNAPPING,2024,1,2024-05-05 07:00:00,7,Day,5,Medium
Surat,KIDNAPPING,2024,1,2024-05-05 11:00:00,11,Day,5,Medium
Ahmedabad,SEXUAL ASSAULT,2024,1,2024-05-07 06:00:00,6,Day,5,High
Meerut,KIDNAPPING,2024,1,2024-05-07 23:00:00,23,Night,5,Low
Lucknow,SEXUAL ASSAULT,2024,1,2024-05-08 22:00:00,22,Night,5,High
Delhi,ASSAULT,2024,1,2024-05-08 23:00:00,23,Night,5,High
Visakhapatnam,SEXUAL ASSAULT,2024,1,2024-05-09 02:00:00,2,Night,5,Low
Varanasi,KIDNAPPING,2024,1,2024-05-09 03:00:00,3,Night,5,Low
Agra,SEXUAL ASSAULT,2024,1,2024-05-10 01:00:00,1,Night,5,Medium
Nashik,SEXUAL ASSAULT,2024,1,2024-05-11 09:00:00,9,Day,5,Low
Kanpur,ASSAULT,2024,1,2024-05-11 13:00:00,13,Day,5,Medium
Indore,SEXUAL ASSAULT,2024,1,2024-05-11 14:00:00,14,Day,5,Medium
Bangalore,ASSAULT,2024,1,2024-05-11 15:00:00,15,Day,5,High
Delhi,ASSAULT,2024,1,2024-05-12 00:00:00,0,Night,5,High
Bangalore,ASSAULT,2024,1,2024-05-12 06:00:00,6,Day,5,High
Ludhiana,SEXUAL ASSAULT,2024,1,2024-05-12 20:00:00,20,Night,5,Medium
Bangalore,ASSAULT,2024,1,2024-05-13 13:00:00,13,Day,5,High
Mumbai,SEXUAL ASSAULT,2024,1,2024-05-13 15:00:00,15,Day,5,High
Ludhiana,SEXUAL ASSAULT,2024,1,2024-05-13 16:00:00,16,Day,5,Medium
Kolkata,ASSAULT,2024,1,2024-05-13 17:00:00,17,Day,5,High
Lucknow,SEXUAL ASSAULT,2024,1,2024-05-13 22:00:00,22,Night,5,High
Vasai,KIDNAPPING,2024,1,2024-05-14 00:00:00,0,Night,5,Low
Pune,ASSAULT,2024,1,2024-05-14 14:00:00,14,Day,5,High
Bangalore,KIDNAPPING,2024,1,2024-05-15 01:00:00,1,Night,5,High
Jaipur,KIDNAPPING,2024,1,2024-05-15 07:00:00,7,Day,5,High
Chennai,KIDNAPPING,2024,1,2024-05-15 18:00:00,18,Night,5,High
Delhi,KIDNAPPING,2024,1,2024-05-15 21:00:00,21,Night,5,High
Kanpur,SEXUAL ASSAULT,2024,1,2024-05-15 22:00:00,22,Night,5,Medium
Delhi,SEXUAL ASSAULT,2024,1,2024-05-16 01:00:00,1,Night,5,High
Pune,KIDNAPPING,2024,1,2024-05-16 13:00:00,13,Day,5,High
Visakhapatnam,SEXUAL ASSAULT,2024,1,2024-05-17 03:00:00,3,Night,5,Low
Chennai,ASSAULT,2024,1,2024-05-17 05:00:00,5,Night,5,High
Meerut,KIDNAPPING,2024,1,2024-05-17 11:00:00,11,Day,5,Low
Mumbai,ASSAULT,2024,1,2024-05-17 22:00:00,22,Night,5,High
Vasai,SEXUAL ASSAULT,2024,1,2024-05-18 02:00:00,2,Night,5,Low
Delhi,SEXUAL ASSAULT,2024,1,2024-05-18 14:00:00,14,Day,5,High
Jaipur,ASSAULT,2024,1,2024-05-18 18:00:00,18,Night,5,High
Delhi,KIDNAPPING,2024,1,2024-05-18 19:00:00,19,Night,5,High
Kanpur,SEXUAL ASSAULT,2024,1,2024-05-18 22:00:00,22,Night,5,Medium
Bangalore,ASSAULT,2024,1,2024-05-19 04:00:00,4,Night,5,High
Delhi,SEXUAL ASSAULT,2024,1,2024-05-19 05:00:00,5,Night,5,High
Rajkot,ASSAULT,2024,1,2024-05-19 10:00:00,10,Day,5,Low
Ahmedabad,ASSAULT,2024,1,2024-05-19 19:00:00,19,Night,5,High
Kolkata,KIDNAPPING,2024,1,2024-05-20 11:00:00,11,Day,5,High
Mumbai,ASSAULT,2024,1,2024-05-20 15:00:00,15,Day,5,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-05-21 08:00:00,8,Day,5,High
Mumbai,KIDNAPPING,2024,1,2024-05-21 15:00:00,15,Day,5,High
Delhi,KIDNAPPING,2024,1,2024-05-21 20:00:00,20,Night,5,High
Kolkata,KIDNAPPING,2024,1,2024-05-22 12:00:00,12,Day,5,High
Bangalore,SEXUAL ASSAULT,2024,1,2024-05-22 17:00:00,17,Day,5,High
Mumbai,SEXUAL ASSAULT,2024,1,2024-05-22 19:00:00,19,Night,5,High
Meerut,KIDNAPPING,2024,1,2024-05-23 03:00:00,3,Night,5,Low
Kalyan,KIDNAPPING,2024,1,2024-05-23 17:00:00,17,Day,5,Low
Bhopal,ASSAULT,2024,1,2024-05-23 19:00:00,19,Night,5,Medium
Mumbai,SEXUAL ASSAULT,2024,1,2024-05-24 05:00:00,5,Night,5,High
Mumbai,ASSAULT,2024,1,2024-05-24 10:00:00,10,Day,5,High
Chennai,SEXUAL ASSAULT,2024,1,2024-05-24 12:00:00,12,Day,5,High
Hyderabad,KIDNAPPING,2024,1,2024-05-24 21:00:00,21,Night,5,High
Pune,SEXUAL ASSAULT,2024,1,2024-05-24 22:00:00,22,Night,5,High
Hyderabad,ASSAULT,2024,1,2024-05-25 01:00:00,1,Night,5,High
Mumbai,KIDNAPPING,2024,1,2024-05-25 03:00:00,3,Night,5,High
Chennai,SEXUAL ASSAULT,2024,1,2024-05-25 11:00:00,11,Day,5,High
Pune,KIDNAPPING,2024,1,2024-05-25 16:00:00,16,Day,5,High
Mumbai,ASSAULT,2024,1,2024-05-26 14:00:00,14,Day,5,High
Vasai,ASSAULT,2024,1,2024-05-27 13:00:00,13,Day,5,Low
Bhopal,SEXUAL ASSAULT,2024,1,2024-05-27 20:00:00,20,Night,5,Medium
Hyderabad,KIDNAPPING,2024,1,2024-05-27 21:00:00,21,Night,5,High
